本平台单号,三方单号,会员ID,上层代理,投注日期时间,投注金额,投注币种,派彩金额,派彩日期时间,会员输赢金额,游戏名称,游戏场馆,有效打码
2067197444602327040,2067195849196195328,2066899863253573632,a1760356615,2026-06-17 06:41:11,1,USDT,0,2026-06-17 06:41:11,-1,Mahjong Ways,PG,1
2067197446493958144,2067195852618821120,2066899863253573632,a1760356615,2026-06-17 06:41:12,1,USDT,0,2026-06-17 06:41:12,-1,Mahjong Ways,PG,1
2067197445306970112,2067195855777158657,2066899863253573632,a1760356615,2026-06-17 06:41:13,1,USDT,0,2026-06-17 06:41:13,-1,Mahjong Ways,PG,1
2067197445604765696,2067195858520173056,2066899863253573632,a1760356615,2026-06-17 06:41:13,1,USDT,0,2026-06-17 06:41:14,-1,Mahjong Ways,PG,1
2067197446594621440,2067195861451992576,2066899863253573632,a1760356615,2026-06-17 06:41:14,1,USDT,3.6,2026-06-17 06:41:20,2.6,Mahjong Ways,PG,1
2067197446691090432,2067195896147281409,2066899863253573632,a1760356615,2026-06-17 06:41:22,1,USDT,3.6,2026-06-17 06:41:28,2.6,Mahjong Ways,PG,1
2067197445705428992,2067195930662230528,2066899863253573632,a1760356615,2026-06-17 06:41:31,1,USDT,0,2026-06-17 06:41:31,-1,Mahjong Ways,PG,1
2067197444707184640,2067195934038640640,2066899863253573632,a1760356615,2026-06-17 06:41:31,1,USDT,0,2026-06-17 06:41:32,-1,Mahjong Ways,PG,1
2067197446791753728,2067195936282509312,2066899863253573632,a1760356615,2026-06-17 06:41:32,1,USDT,2.1,2026-06-17 06:41:36,1.1,Mahjong Ways,PG,1
2067197445801897984,2067195962094285825,2066899863253573632,a1760356615,2026-06-17 06:41:38,1,USDT,0,2026-06-17 06:41:38,-1,Mahjong Ways,PG,1
2067197445403439104,2067195964967390209,2066899863253573632,a1760356615,2026-06-17 06:41:39,1,USDT,0,2026-06-17 06:41:39,-1,Mahjong Ways,PG,1
2067197445504102400,2067195967936964608,2066899863253573632,a1760356615,2026-06-17 06:41:40,1,USDT,0,2026-06-17 06:41:40,-1,Mahjong Ways,PG,1
2067197445902561280,2067195970352962560,2066899863253573632,a1760356615,2026-06-17 06:41:40,1,USDT,1,2026-06-17 06:41:42,0,Mahjong Ways,PG,1
2067197446892417024,2067195987214009856,2066899863253573632,a1760356615,2026-06-17 06:41:44,1,USDT,0,2026-06-17 06:41:44,-1,Mahjong Ways,PG,1
2067197444807847936,2067195990284178945,2066899863253573632,a1760356615,2026-06-17 06:41:45,1,USDT,0,2026-06-17 06:41:45,-1,Mahjong Ways,PG,1
2067197444904316928,2067195992956004352,2066899863253573632,a1760356615,2026-06-17 06:41:45,1,USDT,0,2026-06-17 06:41:46,-1,Mahjong Ways,PG,1
2067197445999030272,2067195995535562752,2066899863253573632,a1760356615,2026-06-17 06:41:46,1,USDT,0.5,2026-06-17 06:41:48,-0.5,Mahjong Ways,PG,1
2067197446099693568,2067196013055153152,2066899863253573632,a1760356615,2026-06-17 06:41:50,1,USDT,2.3,2026-06-17 06:41:54,1.3,Mahjong Ways,PG,1
2067197446200356864,2067196038006967808,2066899863253573632,a1760356615,2026-06-17 06:41:56,1,USDT,0,2026-06-17 06:41:56,-1,Mahjong Ways,PG,1
2067197446988886016,2067196040565588993,2066899863253573632,a1760356615,2026-06-17 06:41:57,1,USDT,0,2026-06-17 06:41:57,-1,Mahjong Ways,PG,1
2067197447106326528,2067196043132503552,2066899863253573632,a1760356615,2026-06-17 06:41:57,1,USDT,0,2026-06-17 06:41:58,-1,Mahjong Ways,PG,1
2067197446296825856,2067196045569309696,2066899863253573632,a1760356615,2026-06-17 06:41:58,1,USDT,0,2026-06-17 06:41:58,-1,Mahjong Ways,PG,1
2067197445004980224,2067196048538954241,2066899863253573632,a1760356615,2026-06-17 06:41:59,1,USDT,1,2026-06-17 06:42:01,0,Mahjong Ways,PG,1
2067197696247984128,2067196065534210561,2066899863253573632,a1760356615,2026-06-17 06:42:03,1,USDT,0,2026-06-17 06:42:03,-1,Mahjong Ways,PG,1
2067197697816653824,2067196068134756864,2066899863253573632,a1760356615,2026-06-17 06:42:03,1,USDT,1,2026-06-17 06:42:05,0,Mahjong Ways,PG,1
2067197696344453120,2067196084878358529,2066899863253573632,a1760356615,2026-06-17 06:42:07,1,USDT,0.5,2026-06-17 06:42:09,-0.5,Mahjong Ways,PG,1
2067197697145565184,2067196101689159168,2066899863253573632,a1760356615,2026-06-17 06:42:11,1,USDT,0.3,2026-06-17 06:42:13,-0.7,Mahjong Ways,PG,1
2067197698290610176,2067196118604745728,2066899863253573632,a1760356615,2026-06-17 06:42:15,1,USDT,0,2026-06-17 06:42:16,-1,Mahjong Ways,PG,1
2067197697237839872,2067196121142299137,2066899863253573632,a1760356615,2026-06-17 06:42:16,1,USDT,0,2026-06-17 06:42:16,-1,Mahjong Ways,PG,1
2067197697334308864,2067196123814062080,2066899863253573632,a1760356615,2026-06-17 06:42:17,1,USDT,1.2,2026-06-17 06:42:19,0.2,Mahjong Ways,PG,1
2067197698387079168,2067196140817765888,2066899863253573632,a1760356615,2026-06-17 06:42:21,1,USDT,0.2,2026-06-17 06:42:23,-0.8,Mahjong Ways,PG,1
2067197697913122816,2067196157880176640,2066899863253573632,a1760356615,2026-06-17 06:42:25,1,USDT,0.75,2026-06-17 06:42:27,-0.25,Mahjong Ways,PG,1
2067197697430777856,2067196181267659265,2066899863253573632,a1760356615,2026-06-17 06:42:30,2,USDT,0,2026-06-17 06:42:31,-2,Mahjong Ways,PG,2
2067197696440922112,2067196184719630848,2066899863253573632,a1760356615,2026-06-17 06:42:31,2,USDT,0,2026-06-17 06:42:32,-2,Mahjong Ways,PG,2
2067197696537391104,2067196188767080960,2066899863253573632,a1760356615,2026-06-17 06:42:32,2,USDT,0,2026-06-17 06:42:32,-2,Mahjong Ways,PG,2
2067197698483548160,2067196192248363009,2066899863253573632,a1760356615,2026-06-17 06:42:33,2,USDT,0.4,2026-06-17 06:42:35,-1.6,Mahjong Ways,PG,2
2067197696633860096,2067196208459381760,2066899863253573632,a1760356615,2026-06-17 06:42:37,2,USDT,0.8,2026-06-17 06:42:39,-1.2,Mahjong Ways,PG,2
2067197697527246848,2067196225475597824,2066899863253573632,a1760356615,2026-06-17 06:42:41,2,USDT,0,2026-06-17 06:42:41,-2,Mahjong Ways,PG,2
2067197697619521536,2067196228592012800,2066899863253573632,a1760356615,2026-06-17 06:42:42,2,USDT,0,2026-06-17 06:42:42,-2,Mahjong Ways,PG,2
2067197696747106304,2067196232853447680,2066899863253573632,a1760356615,2026-06-17 06:42:43,2,USDT,0,2026-06-17 06:42:43,-2,Mahjong Ways,PG,2
2067197698005397504,2067196236062052352,2066899863253573632,a1760356615,2026-06-17 06:42:43,2,USDT,0,2026-06-17 06:42:44,-2,Mahjong Ways,PG,2
2067197697720184832,2067196239866333696,2066899863253573632,a1760356615,2026-06-17 06:42:44,2,USDT,0,2026-06-17 06:42:45,-2,Mahjong Ways,PG,2
2067197696843575296,2067196243133721088,2066899863253573632,a1760356615,2026-06-17 06:42:45,2,USDT,0.4,2026-06-17 06:42:47,-1.6,Mahjong Ways,PG,2
2067197698575822848,2067196259642382848,2066899863253573632,a1760356615,2026-06-17 06:42:49,2,USDT,0.4,2026-06-17 06:42:51,-1.6,Mahjong Ways,PG,2
2067197698672291840,2067196276839068672,2066899863253573632,a1760356615,2026-06-17 06:42:53,2,USDT,0,2026-06-17 06:42:53,-2,Mahjong Ways,PG,2
2067197698768760832,2067196279930278912,2066899863253573632,a1760356615,2026-06-17 06:42:54,2,USDT,0,2026-06-17 06:42:54,-2,Mahjong Ways,PG,2
2067197696940044288,2067196282765634560,2066899863253573632,a1760356615,2026-06-17 06:42:55,2,USDT,0.4,2026-06-17 06:42:57,-1.6,Mahjong Ways,PG,2
2067197698101866496,2067196300130107392,2066899863253573632,a1760356615,2026-06-17 06:42:59,2,USDT,0,2026-06-17 06:42:59,-2,Mahjong Ways,PG,2
2067197698198335488,2067196302961178112,2066899863253573632,a1760356615,2026-06-17 06:42:59,2,USDT,0,2026-06-17 06:43:00,-2,Mahjong Ways,PG,2
2067197947923001344,2067196306429955584,2066899863253573632,a1760356615,2026-06-17 06:43:00,2,USDT,0.4,2026-06-17 06:43:02,-1.6,Mahjong Ways,PG,2
2067197948023664640,2067196322590531072,2066899863253573632,a1760356615,2026-06-17 06:43:04,2,USDT,0,2026-06-17 06:43:04,-2,Mahjong Ways,PG,2
2067197948124327936,2067196325660850176,2066899863253573632,a1760356615,2026-06-17 06:43:05,2,USDT,0,2026-06-17 06:43:05,-2,Mahjong Ways,PG,2
2067258564644855808,178170782201735923260032832,2065001864284925952,test01,2026-06-17 10:50:20,100,USDT,170.4,2026-06-17 11:27:00,70.4,足球,体育,70.4
2067258564552581120,178170782101735923260022851,2065001864284925952,test01,2026-06-17 10:50:20,94.3,USDT,194.3,2026-06-17 11:55:00,100,足球,体育,94.3
2067258564233814016,178170782101735923260052890,2065001864284925952,test01,2026-06-17 10:50:20,94.3,USDT,0,2026-06-17 11:56:00,-94.3,足球,体育,94.3
2067186237584334848,606497048,2066899863253573632,a1760356615,2026-06-17 06:02:18,30,USDT,0,2026-06-17 13:56:27,-30,皇冠体育,皇冠体育,30
2067186489112551424,606497273,2066899863253573632,a1760356615,2026-06-17 06:03:05,30,USDT,0,2026-06-17 13:56:27,-30,皇冠体育,皇冠体育,30
2067211151805902848,606532378,2065397098395267072,pd1122,2026-06-17 07:41:21,200,USDT,0,2026-06-17 13:56:44,-200,皇冠体育,皇冠体育,200
2067211277324644352,606532470,2065397098395267072,pd1122,2026-06-17 07:41:33,200,USDT,0,2026-06-17 13:56:44,-200,皇冠体育,皇冠体育,200
2067211277421113344,606532582,2065397098395267072,pd1122,2026-06-17 07:41:48,200,USDT,0,2026-06-17 13:56:44,-200,皇冠体育,皇冠体育,200
2067223105341616128,606552688,2066899863253573632,a1760356615,2026-06-17 08:28:38,20,USDT,0,2026-06-17 13:56:55,-20,皇冠体育,皇冠体育,20
2067224237774336000,606554749,2066899863253573632,a1760356615,2026-06-17 08:33:16,20,USDT,0,2026-06-17 13:56:56,-20,皇冠体育,皇冠体育,20
2067224363691536384,606554928,2066899863253573632,a1760356615,2026-06-17 08:33:38,20,USDT,0,2026-06-17 13:56:56,-20,皇冠体育,皇冠体育,20
2067224363892862976,606555067,2066899863253573632,a1760356615,2026-06-17 08:33:59,10,USDT,0,2026-06-17 13:56:56,-10,皇冠体育,皇冠体育,10
2067224489629708288,606555122,2066899863253573632,a1760356615,2026-06-17 08:34:08,10,USDT,0,2026-06-17 13:56:56,-10,皇冠体育,皇冠体育,10
2067166647368081408,178168590601735923260072360,2065000455472738304,test01,2026-06-17 04:45:05,100,USDT,0,2026-06-17 13:58:00,-100,足球,体育,100
2067166178876907520,178168579501735923260002238,2065000455472738304,test01,2026-06-17 04:43:14,100,USDT,0,2026-06-17 13:58:00,-100,足球,体育,100
2067214959263768576,178169742501735923260092598,2065416090673541120,test01,2026-06-17 07:57:04,150,USDT,0,2026-06-17 13:58:00,-150,足球,体育,150
2067270656311582720,178171070401735923260022849,2065449725409685504,aq1122,2026-06-17 11:38:24,100,USDT,0,2026-06-17 13:58:00,-100,足球,体育,100
2067211403304759296,606532790,2065397098395267072,pd1122,2026-06-17 07:42:18,200,USDT,0,2026-06-17 15:00:10,-200,皇冠体育,皇冠体育,200
2067166177450844160,178168579501735923260032207,2065000455472738304,test01,2026-06-17 04:43:14,100,USDT,0,2026-06-17 15:03:00,-100,足球,体育,100
2067171283265183744,178168701201735923260072308,2065000455472738304,test01,2026-06-17 05:03:31,100,USDT,280,2026-06-17 15:03:00,180,足球,体育,100
2067196891322015744,178169311701735923260072537,2065000455472738304,test01,2026-06-17 06:45:16,100,USDT,0,2026-06-17 15:03:00,-100,足球,体育,100
2067172883509600256,178168739401735923260082465,2065000874223661056,test01,2026-06-17 05:09:53,100,USDT,0,2026-06-17 15:03:00,-100,足球,体育,100
2067186363174379520,606497113,2066899863253573632,a1760356615,2026-06-17 06:02:31,30,USDT,0,2026-06-17 15:03:46,-30,皇冠体育,皇冠体育,30
2067186363279237120,606497168,2066899863253573632,a1760356615,2026-06-17 06:02:41,30,USDT,0,2026-06-17 15:03:46,-30,皇冠体育,皇冠体育,30
2067166644239130624,178168590601735923260002229,2065000455472738304,test01,2026-06-17 04:45:05,100,USDT,0,2026-06-17 15:04:00,-100,足球,体育,100
2067172545419337728,178168731301735923260092404,2065000874223661056,test01,2026-06-17 05:08:32,100,USDT,0,2026-06-17 15:04:00,-100,足球,体育,100
2067215232108720128,178169749001735923260082612,2065001057980313600,test01,2026-06-17 07:58:09,200,USDT,400,2026-06-17 15:04:00,200,足球,体育,200
2067211151701045248,606532327,2065397098395267072,pd1122,2026-06-17 07:41:13,200,USDT,0,2026-06-17 15:04:14,-200,皇冠体育,皇冠体育,200
2067218575552016384,606544844,2066899863253573632,a1760356615,2026-06-17 08:10:33,20,USDT,0,2026-06-17 15:04:25,-20,皇冠体育,皇冠体育,20
2067219204697616384,606545875,2066899863253573632,a1760356615,2026-06-17 08:13:10,33,USDT,0,2026-06-17 15:04:26,-33,皇冠体育,皇冠体育,33
2067223105442279424,606552746,2066899863253573632,a1760356615,2026-06-17 08:28:48,20,USDT,0,2026-06-17 15:04:34,-20,皇冠体育,皇冠体育,20
2067224237874999296,606554849,2066899863253573632,a1760356615,2026-06-17 08:33:28,20,USDT,0,2026-06-17 15:04:36,-20,皇冠体育,皇冠体育,20
2067224363792199680,606554995,2066899863253573632,a1760356615,2026-06-17 08:33:47,20,USDT,0,2026-06-17 15:04:36,-20,皇冠体育,皇冠体育,20
2067225118590758912,606556165,2065397098395267072,pd1122,2026-06-17 08:36:37,100,USDT,0,2026-06-17 15:04:37,-100,皇冠体育,皇冠体育,100
2067225873569673216,606557899,2065416090673541120,test01,2026-06-17 08:39:50,50,USDT,0,2026-06-17 15:04:38,-50,皇冠体育,皇冠体育,50
2067278203957436416,178171250401735923260002913,2065183159992512512,a1760356615,2026-06-17 12:08:22,100,USDT,0,2026-06-17 15:05:00,-100,足球,体育,100
2067258591853305856,178170782801735923260002863,2065416090673541120,test01,2026-06-17 10:50:27,150,USDT,0,2026-06-17 15:07:00,-150,足球,体育,150
2067215044949204992,178169744601735923260092640,2065416090673541120,test01,2026-06-17 07:57:25,100,USDT,0,2026-06-17 15:07:00,-100,足球,体育,100
2067258632525471744,178170783401735923260022824,2065416090673541120,test01,2026-06-17 10:50:33,100,USDT,0,2026-06-17 15:07:00,-100,足球,体育,100
2067215046056501248,178169744601735923260032599,2065416090673541120,test01,2026-06-17 07:57:25,100,USDT,0,2026-06-17 15:07:00,-100,足球,体育,100
2067218786638753792,178169833601735923260082627,2065416090673541120,test01,2026-06-17 08:12:15,100,USDT,0,2026-06-17 15:07:00,-100,足球,体育,100
2067258651924127744,178170784201735923260002815,2065416090673541120,test01,2026-06-17 10:50:41,100,USDT,0,2026-06-17 15:07:00,-100,足球,体育,100
2067215108297060352,178169746101735923260032611,2065416090673541120,test01,2026-06-17 07:57:40,200,USDT,0,2026-06-17 15:08:00,-200,足球,体育,200
2067256913171210240,178170742501735923260002787,2065416090673541120,test01,2026-06-17 10:43:44,100,USDT,590,2026-06-17 15:08:00,490,足球,体育,100
2067265614141612032,178170950201735923260022847,2065449725409685504,aq1122,2026-06-17 11:18:22,100,USDT,0,2026-06-17 15:08:00,-100,足球,体育,100
2067215368384569344,178169751901735923260092683,2065001057980313600,test01,2026-06-17 07:58:38,188.4,USDT,388.4,2026-06-17 15:10:00,200,足球,体育,188.4
2067278225369358336,178171250301735923260032992,2065183159992512512,a1760356615,2026-06-17 12:08:22,100,USDT,0,2026-06-17 15:10:00,-100,足球,体育,50
2067307536851820544,606817053,2065397098395267072,pd1122,2026-06-17 14:04:15,300,USDT,0,2026-06-17 15:10:19,-300,皇冠体育,皇冠体育,300
2067312821611945984,606832916,2065449725409685504,aq1122,2026-06-17 14:25:13,10,USDT,0,2026-06-17 15:10:57,-10,皇冠体育,皇冠体育,10
2067316848160563200,606843498,2065397098395267072,pd1122,2026-06-17 14:41:25,500,USDT,0,2026-06-17 15:11:21,-500,皇冠体育,皇冠体育,500
2067326159393808384,606877588,2065416090673541120,test01,2026-06-17 15:18:30,50,USDT,0,2026-06-17 16:15:26,-50,皇冠体育,皇冠体育,50
2067324901249409024,606870833,2066899863253573632,a1760356615,2026-06-17 15:13:17,50,USDT,0,2026-06-17 16:39:41,-50,皇冠体育,皇冠体育,50
2067325026893979648,606871119,2065397098395267072,pd1122,2026-06-17 15:13:30,200,USDT,0,2026-06-17 16:39:41,-200,皇冠体育,皇冠体育,200
2067326411265957888,606878263,2065416090673541120,test01,2026-06-17 15:19:09,50,USDT,0,2026-06-17 16:46:09,-50,皇冠体育,皇冠体育,50
2067330186156335104,606893060,2066899863253573632,a1760356615,2026-06-17 15:34:18,50,USDT,0,2026-06-17 16:46:19,-50,皇冠体育,皇冠体育,50
2067330186273775616,606893159,2066899863253573632,a1760356615,2026-06-17 15:34:24,50,USDT,0,2026-06-17 16:46:20,-50,皇冠体育,皇冠体育,50
2067335974207774720,606910058,2066899863253573632,a1760356615,2026-06-17 15:57:08,20,USDT,0,2026-06-17 16:46:32,-20,皇冠体育,皇冠体育,20
2067324901144551424,606870450,2065397098395267072,pd1122,2026-06-17 15:13:00,200,USDT,0,2026-06-17 16:55:52,-200,皇冠体育,皇冠体育,200
2067324901354266624,606870866,2065397098395267072,pd1122,2026-06-17 15:13:19,200,USDT,0,2026-06-17 16:55:52,-200,皇冠体育,皇冠体育,200
2067324901454929920,606871068,2066899863253573632,a1760356615,2026-06-17 15:13:27,50,USDT,0,2026-06-17 16:55:52,-50,皇冠体育,皇冠体育,50
2067326285319397376,606878030,2065416090673541120,test01,2026-06-17 15:18:56,50,USDT,0,2026-06-17 16:55:58,-50,皇冠体育,皇冠体育,50
2067335848135385088,606909741,2066899863253573632,a1760356615,2026-06-17 15:56:47,20,USDT,0,2026-06-17 16:56:19,-20,皇冠体育,皇冠体育,20
2067335974308438016,606910206,2066899863253573632,a1760356615,2026-06-17 15:57:17,20,USDT,0,2026-06-17 16:56:20,-20,皇冠体育,皇冠体育,20
2067348053711020032,606935060,2066899863253573632,a1760356615,2026-06-17 16:45:14,50,USDT,0,2026-06-17 16:56:38,-50,皇冠体育,皇冠体育,50
2067326285218734080,606877827,2065416090673541120,test01,2026-06-17 15:18:45,50,USDT,0,2026-06-17 17:15:27,-50,皇冠体育,皇冠体育,50
2067335974107111424,606909946,2066899863253573632,a1760356615,2026-06-17 15:57:00,20,USDT,0,2026-06-17 17:15:40,-20,皇冠体育,皇冠体育,20
2067323642954014720,606863780,2065397098395267072,pd1122,2026-06-17 15:08:05,100,USDT,0,2026-06-17 17:53:46,-100,皇冠体育,皇冠体育,100
2067326914414665728,606880326,2065397098395267072,pd1122,2026-06-17 15:21:02,400,USDT,0,2026-06-17 17:53:51,-400,皇冠体育,皇冠体育,400
2067336099822985216,606910459,2066899863253573632,a1760356615,2026-06-17 15:57:35,20,USDT,0,2026-06-17 17:54:00,-20,皇冠体育,皇冠体育,20
2067337609730482176,606915495,2066899863253573632,a1760356615,2026-06-17 16:03:44,30,USDT,0,2026-06-17 17:54:01,-30,皇冠体育,皇冠体育,30
2067278200547467264,178171250301735923260092941,2065183159992512512,a1760356615,2026-06-17 12:08:22,100,USDT,152.3,2026-06-17 18:05:00,52.3,足球,体育,52.3
2067173732357038080,178168759601735923260042468,2065000874223661056,test01,2026-06-17 05:13:15,100,USDT,0,2026-06-17 18:05:00,-100,足球,体育,100
2067338106847780864,178172678601735923260013822,2065449725409685504,aq1122,2026-06-17 16:06:25,100,USDT,0,2026-06-17 18:05:00,-100,足球,体育,100
2067327166127431680,606881834,2065416090673541120,test01,2026-06-17 15:22:23,50,USDT,0,2026-06-17 18:05:20,-50,皇冠体育,皇冠体育,50
2067327166228094976,606881942,2065416090673541120,test01,2026-06-17 15:22:29,50,USDT,0,2026-06-17 18:05:20,-50,皇冠体育,皇冠体育,50
2067327669477466112,606883736,2065416090673541120,test01,2026-06-17 15:24:10,100,USDT,167,2026-06-17 18:05:23,67,皇冠体育,皇冠体育,67
2067173657291579392,178168757801735923260062487,2065000874223661056,test01,2026-06-17 05:12:57,100,USDT,0,2026-06-17 18:06:00,-100,足球,体育,100
2067347927722516480,606934819,2066899863253573632,a1760356615,2026-06-17 16:44:48,50,USDT,650,2026-06-17 18:06:07,600,皇冠体育,皇冠体育,50
2067349689321807872,606937830,2066899863253573632,a1760356615,2026-06-17 16:51:56,50,USDT,0,2026-06-17 18:06:11,-50,皇冠体育,皇冠体育,50
2067350947667533824,606941708,2066899863253573632,a1760356615,2026-06-17 16:56:36,29,USDT,0,2026-06-17 18:06:21,-29,皇冠体育,皇冠体育,29
2067215463013543936,178169754601735923260072614,2065001057980313600,test01,2026-06-17 07:59:05,100,USDT,187.4,2026-06-17 18:09:00,87.4,足球,体育,87.4
2067282874387525632,606723556,2065183159992512512,a1760356615,2026-06-17 12:26:23,30,USDT,0,2026-06-17 21:05:05,-30,皇冠体育,皇冠体育,30
2067371206290071552,606980146,2066899863253573632,a1760356615,2026-06-17 18:17:10,30,USDT,204,2026-06-17 21:06:16,174,皇冠体育,皇冠体育,30
2067371206399123456,606980259,2066899863253573632,a1760356615,2026-06-17 18:17:20,30,USDT,0,2026-06-17 21:06:16,-30,皇冠体育,皇冠体育,30
2067371332039499776,606980363,2066899863253573632,a1760356615,2026-06-17 18:17:31,50,USDT,0,2026-06-17 21:06:16,-50,皇冠体育,皇冠体育,50
2067371332152745984,606980447,2066899863253573632,a1760356615,2026-06-17 18:17:39,50,USDT,0,2026-06-17 21:06:17,-50,皇冠体育,皇冠体育,50
2067371961298345984,606981770,2066899863253573632,a1760356615,2026-06-17 18:20:01,30,USDT,204,2026-06-17 21:06:21,174,皇冠体育,皇冠体育,30
2067372212813979648,606982370,2066899863253573632,a1760356615,2026-06-17 18:21:14,160,USDT,382.4,2026-06-17 21:06:22,222.4,皇冠体育,皇冠体育,160
2067215465454628864,178169754601735923260062625,2065001057980313600,test01,2026-06-17 07:59:05,100,USDT,181.3,2026-06-17 21:13:00,81.3,足球,体育,81.3
2067282208175579136,178171345901735923260092915,2065183159992512512,a1760356615,2026-06-17 12:24:18,100,USDT,180.6,2026-06-17 21:13:00,80.6,足球,体育,80.6
2067424809650380800,607075026,2066899863253573632,a1760356615,2026-06-17 21:50:27,20,USDT,0,2026-06-17 22:43:57,-20,皇冠体育,皇冠体育,20
2067426445181476864,607079776,2066899863253573632,a1760356615,2026-06-17 21:56:34,20,USDT,0,2026-06-17 22:43:58,-20,皇冠体育,皇冠体育,20
2067432484987625472,607097392,2066899863253573632,a1760356615,2026-06-17 22:20:53,30,USDT,0,2026-06-17 22:51:01,-30,皇冠体育,皇冠体育,30
2067257677549559808,178170761001735923260052769,2065001864284925952,test01,2026-06-17 10:46:52,100,USDT,0,2026-06-17 22:55:00,-100,足球,体育,100
2067425312920723456,607076054,2066899863253573632,a1760356615,2026-06-17 21:52:01,50,USDT,0,2026-06-17 23:25:21,-50,皇冠体育,皇冠体育,50
2067426571144814592,607080156,2066899863253573632,a1760356615,2026-06-17 21:57:01,30,USDT,0,2026-06-17 23:25:24,-30,皇冠体育,皇冠体育,30
2067425941877579776,607078207,2066899863253573632,a1760356615,2026-06-17 21:54:43,30,USDT,0,2026-06-17 23:30:22,-30,皇冠体育,皇冠体育,30
2067447710298562560,607124044,2066899863253573632,a1760356615,2026-06-17 23:21:29,50,USDT,0,2026-06-17 23:30:54,-50,皇冠体育,皇冠体育,50
2067447836203180032,607124101,2066899863253573632,a1760356615,2026-06-17 23:21:43,20,USDT,0,2026-06-17 23:30:54,-20,皇冠体育,皇冠体育,20
